id,orig_sim,robust_sim,parafras_sim,kortare_sim,langre_sim,fel_sim
1,0.9136982522411491,0.8631500078843787,0.8863174277170665,0.8140059627100185,0.5865507128228845,0.6965760270886758
2,0.8798757377801987,0.8313690340457901,0.8218315629170224,0.8513404439539962,0.4581260504954508,0.5760754325326026
3,0.8517989719679563,0.7633988754951918,0.7739538605339664,0.8318529442348224,0.62325401557592,0.7200564672483598
4,0.8785608699741577,0.7050797888339901,0.8403349384249651,0.8037553038256965,0.5114222086177532,0.7545988476903589
5,0.9122492768079428,0.8360276698789658,0.7732939904678167,0.8456904214937003,0.4656788115161405,0.7464541843623375
